Simulation started: 14:50:07.959749300
Task number: 1000
Queue number: 20
Time limit: 200
Tasks:
Task{ID=242, arrivalTime=10, serviceTime=8}
Time = 53
TASK END: Task{ID=670, arrivalTime=21, serviceTime=8} at queue: 6 at time: 14:51:01.920203
TASK END: Task{ID=455, arrivalTime=21, serviceTime=8} at queue: 1 at time: 14:51:01.920203
TASK START: Task{ID=641, arrivalTime=24, serviceTime=6} at queue: 6 at time: 14:51:01.920203
TASK END: Task{ID=848, arrivalTime=22, serviceTime=5} at queue: 0 at time: 14:51:01.920203
TASK START: Task{ID=396, arrivalTime=24, serviceTime=7} at queue: 1 at time: 14:51:01.920203
TASK START: Task{ID=370, arrivalTime=24, serviceTime=6} at queue: 0 at time: 14:51:01.920203
TASK END: Task{ID=633, arrivalTime=21, serviceTime=8} at queue: 3 at time: 14:51:01.936154
TASK START: Task{ID=483, arrivalTime=24, serviceTime=3} at queue: 3 at time: 14:51:01.936154
TASK END: Task{ID=171, arrivalTime=24, serviceTime=3} at queue: 17 at time: 14:51:02.884708200
TASK END: Task{ID=936, arrivalTime=22, serviceTime=5} at queue: 16 at time: 14:51:02.884708200
TASK START: Task{ID=794, arrivalTime=24, serviceTime=5} at queue: 17 at time: 14:51:02.884708200
TASK START: Task{ID=772, arrivalTime=24, serviceTime=5} at queue: 16 at time: 14:51:02.884708200
Time = 54
TASK END: Task{ID=340, arrivalTime=24, serviceTime=3} at queue: 4 at time: 14:51:03.890769700
TASK START: Task{ID=828, arrivalTime=24, serviceTime=3} at queue: 4 at time: 14:51:03.890769700
Time = 55
TASK END: Task{ID=98, arrivalTime=24, serviceTime=4} at queue: 12 at time: 14:51:03.921663600
TASK START: Task{ID=824, arrivalTime=24, serviceTime=3} at queue: 12 at time: 14:51:03.921663600
TASK END: Task{ID=891, arrivalTime=22, serviceTime=7} at queue: 5 at time: 14:51:03.937616500
TASK START: Task{ID=901, arrivalTime=24, serviceTime=8} at queue: 5 at time: 14:51:03.937616500
TASK END: Task{ID=438, arrivalTime=23, serviceTime=6} at queue: 14 at time: 14:51:04.915151
TASK START: Task{ID=929, arrivalTime=24, serviceTime=3} at queue: 14 at time: 14:51:04.915151
Time = 56
TASK END: Task{ID=845, arrivalTime=23, serviceTime=6} at queue: 19 at time: 14:51:04.931097
TASK START: Task{ID=133, arrivalTime=25, serviceTime=7} at queue: 19 at time: 14:51:04.931097
TASK END: Task{ID=332, arrivalTime=23, serviceTime=7} at queue: 10 at time: 14:51:04.931097
TASK START: Task{ID=442, arrivalTime=25, serviceTime=4} at queue: 10 at time: 14:51:04.931097
TASK END: Task{ID=483, arrivalTime=24, serviceTime=3} at queue: 3 at time: 14:51:04.963087500
TASK START: Task{ID=135, arrivalTime=25, serviceTime=6} at queue: 3 at time: 14:51:04.963087500
TASK END: Task{ID=882, arrivalTime=23, serviceTime=7} at queue: 8 at time: 14:51:05.927464900
TASK START: Task{ID=653, arrivalTime=25, serviceTime=8} at queue: 8 at time: 14:51:05.927464900
Time = 57
TASK END: Task{ID=304, arrivalTime=24, serviceTime=6} at queue: 7 at time: 14:51:05.974403400
TASK START: Task{ID=454, arrivalTime=25, serviceTime=3} at queue: 7 at time: 14:51:05.974403400
TASK END: Task{ID=828, arrivalTime=24, serviceTime=3} at queue: 4 at time: 14:51:06.926888700
TASK END: Task{ID=783, arrivalTime=23, serviceTime=8} at queue: 18 at time: 14:51:06.926888700
TASK START: Task{ID=847, arrivalTime=25, serviceTime=8} at queue: 4 at time: 14:51:06.928881400
TASK START: Task{ID=836, arrivalTime=25, serviceTime=3} at queue: 18 at time: 14:51:06.928881400
TASK END: Task{ID=166, arrivalTime=24, serviceTime=7} at queue: 13 at time: 14:51:06.941838600
TASK START: Task{ID=798, arrivalTime=25, serviceTime=3} at queue: 13 at time: 14:51:06.941838600
Time = 58
TASK END: Task{ID=824, arrivalTime=24, serviceTime=3} at queue: 12 at time: 14:51:06.957783300
TASK START: Task{ID=726, arrivalTime=25, serviceTime=4} at queue: 12 at time: 14:51:06.957783300
TASK END: Task{ID=772, arrivalTime=24, serviceTime=5} at queue: 16 at time: 14:51:07.936800700
TASK END: Task{ID=794, arrivalTime=24, serviceTime=5} at queue: 17 at time: 14:51:07.936800700
TASK START: Task{ID=271, arrivalTime=26, serviceTime=3} at queue: 17 at time: 14:51:07.936800700
TASK START: Task{ID=96, arrivalTime=26, serviceTime=8} at queue: 16 at time: 14:51:07.936800700
TASK END: Task{ID=977, arrivalTime=23, serviceTime=8} at queue: 11 at time: 14:51:07.952738100
TASK END: Task{ID=735, arrivalTime=24, serviceTime=6} at queue: 9 at time: 14:51:07.952738100
TASK START: Task{ID=906, arrivalTime=25, serviceTime=4} at queue: 11 at time: 14:51:07.952738100
TASK START: Task{ID=614, arrivalTime=26, serviceTime=7} at queue: 9 at time: 14:51:07.952738100
TASK END: Task{ID=929, arrivalTime=24, serviceTime=3} at queue: 14 at time: 14:51:07.952738100
TASK START: Task{ID=945, arrivalTime=25, serviceTime=7} at queue: 14 at time: 14:51:07.952738100
Time = 59
TASK END: Task{ID=641, arrivalTime=24, serviceTime=6} at queue: 6 at time: 14:51:07.984410700
TASK END: Task{ID=370, arrivalTime=24, serviceTime=6} at queue: 0 at time: 14:51:07.984410700
TASK START: Task{ID=499, arrivalTime=26, serviceTime=7} at queue: 6 at time: 14:51:07.984410700
TASK START: Task{ID=414, arrivalTime=26, serviceTime=4} at queue: 0 at time: 14:51:07.984410700
TASK END: Task{ID=343, arrivalTime=24, serviceTime=7} at queue: 15 at time: 14:51:08.962359300
TASK END: Task{ID=396, arrivalTime=24, serviceTime=7} at queue: 1 at time: 14:51:08.962359300
TASK START: Task{ID=650, arrivalTime=26, serviceTime=6} at queue: 15 at time: 14:51:08.962359300
TASK START: Task{ID=659, arrivalTime=26, serviceTime=8} at queue: 1 at time: 14:51:08.962359300
Time = 60
TASK END: Task{ID=442, arrivalTime=25, serviceTime=4} at queue: 10 at time: 14:51:08.977397
TASK START: Task{ID=793, arrivalTime=26, serviceTime=8} at queue: 10 at time: 14:51:08.977397
TASK END: Task{ID=454, arrivalTime=25, serviceTime=3} at queue: 7 at time: 14:51:09.008963100
TASK START: Task{ID=673, arrivalTime=26, serviceTime=5} at queue: 7 at time: 14:51:09.008963100
TASK END: Task{ID=836, arrivalTime=25, serviceTime=3} at queue: 18 at time: 14:51:09.958132100
TASK END: Task{ID=798, arrivalTime=25, serviceTime=3} at queue: 13 at time: 14:51:09.958132100
TASK END: Task{ID=421, arrivalTime=24, serviceTime=8} at queue: 2 at time: 14:51:09.958132100
TASK START: Task{ID=912, arrivalTime=26, serviceTime=5} at queue: 13 at time: 14:51:09.958132100
TASK START: Task{ID=47, arrivalTime=27, serviceTime=3} at queue: 2 at time: 14:51:09.958132100
TASK START: Task{ID=6, arrivalTime=27, serviceTime=4} at queue: 18 at time: 14:51:09.958132100
Time = 61
TASK END: Task{ID=271, arrivalTime=26, serviceTime=3} at queue: 17 at time: 14:51:10.954899800
TASK START: Task{ID=371, arrivalTime=27, serviceTime=4} at queue: 17 at time: 14:51:10.954899800
Time = 62
TASK END: Task{ID=726, arrivalTime=25, serviceTime=4} at queue: 12 at time: 14:51:11.002549400
TASK START: Task{ID=306, arrivalTime=27, serviceTime=4} at queue: 12 at time: 14:51:11.002549400
TASK END: Task{ID=135, arrivalTime=25, serviceTime=6} at queue: 3 at time: 14:51:11.034445200
TASK START: Task{ID=453, arrivalTime=27, serviceTime=5} at queue: 3 at time: 14:51:11.034445200
TASK END: Task{ID=906, arrivalTime=25, serviceTime=4} at queue: 11 at time: 14:51:11.981561900
TASK START: Task{ID=643, arrivalTime=27, serviceTime=3} at queue: 11 at time: 14:51:11.981561900
TASK END: Task{ID=133, arrivalTime=25, serviceTime=7} at queue: 19 at time: 14:51:11.997203300
TASK START: Task{ID=668, arrivalTime=27, serviceTime=8} at queue: 19 at time: 14:51:11.997203300
Time = 63
TASK END: Task{ID=901, arrivalTime=24, serviceTime=8} at queue: 5 at time: 14:51:12.029096800
TASK END: Task{ID=414, arrivalTime=26, serviceTime=4} at queue: 0 at time: 14:51:12.029096800
TASK START: Task{ID=761, arrivalTime=27, serviceTime=7} at queue: 5 at time: 14:51:12.029096800
TASK START: Task{ID=694, arrivalTime=27, serviceTime=8} at queue: 0 at time: 14:51:12.029096800
TASK END: Task{ID=47, arrivalTime=27, serviceTime=3} at queue: 2 at time: 14:51:12.991023900
TASK START: Task{ID=770, arrivalTime=27, serviceTime=6} at queue: 2 at time: 14:51:12.991023900
Time = 64
TASK END: Task{ID=6, arrivalTime=27, serviceTime=4} at queue: 18 at time: 14:51:14.000484400
TASK START: Task{ID=232, arrivalTime=28, serviceTime=5} at queue: 18 at time: 14:51:14.000484400
TASK END: Task{ID=653, arrivalTime=25, serviceTime=8} at queue: 8 at time: 14:51:14.000484400
TASK START: Task{ID=569, arrivalTime=28, serviceTime=3} at queue: 8 at time: 14:51:14.000484400
Time = 65
TASK END: Task{ID=673, arrivalTime=26, serviceTime=5} at queue: 7 at time: 14:51:14.064264
TASK START: Task{ID=265, arrivalTime=28, serviceTime=3} at queue: 7 at time: 14:51:14.064264
TASK END: Task{ID=847, arrivalTime=25, serviceTime=8} at queue: 4 at time: 14:51:14.997658900
TASK END: Task{ID=371, arrivalTime=27, serviceTime=4} at queue: 17 at time: 14:51:14.997658900
TASK START: Task{ID=637, arrivalTime=29, serviceTime=3} at queue: 4 at time: 14:51:14.997658900
TASK START: Task{ID=324, arrivalTime=29, serviceTime=7} at queue: 17 at time: 14:51:14.997658900
TASK END: Task{ID=650, arrivalTime=26, serviceTime=6} at queue: 15 at time: 14:51:15.013268100
TASK END: Task{ID=643, arrivalTime=27, serviceTime=3} at queue: 11 at time: 14:51:15.013268100
TASK START: Task{ID=213, arrivalTime=29, serviceTime=3} at queue: 15 at time: 14:51:15.013268100
TASK START: Task{ID=678, arrivalTime=28, serviceTime=3} at queue: 11 at time: 14:51:15.013268100
TASK END: Task{ID=912, arrivalTime=26, serviceTime=5} at queue: 13 at time: 14:51:15.013268100
TASK START: Task{ID=878, arrivalTime=28, serviceTime=4} at queue: 13 at time: 14:51:15.013268100
TASK END: Task{ID=614, arrivalTime=26, serviceTime=7} at queue: 9 at time: 14:51:15.029248700
TASK START: Task{ID=911, arrivalTime=29, serviceTime=4} at queue: 9 at time: 14:51:15.029248700
TASK END: Task{ID=945, arrivalTime=25, serviceTime=7} at queue: 14 at time: 14:51:15.029248700
TASK START: Task{ID=55, arrivalTime=29, serviceTime=5} at queue: 14 at time: 14:51:15.029248700
TASK END: Task{ID=499, arrivalTime=26, serviceTime=7} at queue: 6 at time: 14:51:15.045161300
TASK START: Task{ID=877, arrivalTime=29, serviceTime=8} at queue: 6 at time: 14:51:15.045161300
Time = 66
TASK END: Task{ID=306, arrivalTime=27, serviceTime=4} at queue: 12 at time: 14:51:15.045161300
TASK START: Task{ID=724, arrivalTime=28, serviceTime=6} at queue: 12 at time: 14:51:15.045161300
TASK END: Task{ID=96, arrivalTime=26, serviceTime=8} at queue: 16 at time: 14:51:16.013476600
TASK START: Task{ID=946, arrivalTime=29, serviceTime=3} at queue: 16 at time: 14:51:16.013476600
Time = 67
TASK END: Task{ID=453, arrivalTime=27, serviceTime=5} at queue: 3 at time: 14:51:16.081249700
TASK START: Task{ID=978, arrivalTime=29, serviceTime=6} at queue: 3 at time: 14:51:16.081249700
TASK END: Task{ID=569, arrivalTime=28, serviceTime=3} at queue: 8 at time: 14:51:17.024012200
TASK START: Task{ID=201, arrivalTime=30, serviceTime=8} at queue: 8 at time: 14:51:17.024012200
TASK END: Task{ID=659, arrivalTime=26, serviceTime=8} at queue: 1 at time: 14:51:17.039958800
TASK START: Task{ID=116, arrivalTime=30, serviceTime=5} at queue: 1 at time: 14:51:17.039958800
Time = 68
TASK END: Task{ID=793, arrivalTime=26, serviceTime=8} at queue: 10 at time: 14:51:17.055865700
TASK START: Task{ID=282, arrivalTime=30, serviceTime=5} at queue: 10 at time: 14:51:17.055865700
TASK END: Task{ID=265, arrivalTime=28, serviceTime=3} at queue: 7 at time: 14:51:17.087759
TASK START: Task{ID=143, arrivalTime=30, serviceTime=8} at queue: 7 at time: 14:51:17.087759
TASK END: Task{ID=637, arrivalTime=29, serviceTime=3} at queue: 4 at time: 14:51:18.011537800
TASK START: Task{ID=638, arrivalTime=30, serviceTime=8} at queue: 4 at time: 14:51:18.011537800
TASK END: Task{ID=213, arrivalTime=29, serviceTime=3} at queue: 15 at time: 14:51:18.027256100
TASK END: Task{ID=678, arrivalTime=28, serviceTime=3} at queue: 11 at time: 14:51:18.027256100
TASK START: Task{ID=349, arrivalTime=30, serviceTime=8} at queue: 11 at time: 14:51:18.027256100
TASK START: Task{ID=404, arrivalTime=30, serviceTime=6} at queue: 15 at time: 14:51:18.027256100
Time = 69
TASK END: Task{ID=770, arrivalTime=27, serviceTime=6} at queue: 2 at time: 14:51:19.035241800
TASK END: Task{ID=232, arrivalTime=28, serviceTime=5} at queue: 18 at time: 14:51:19.035241800
TASK END: Task{ID=946, arrivalTime=29, serviceTime=3} at queue: 16 at time: 14:51:19.035241800
TASK END: Task{ID=878, arrivalTime=28, serviceTime=4} at queue: 13 at time: 14:51:19.035241800
TASK START: Task{ID=777, arrivalTime=30, serviceTime=8} at queue: 13 at time: 14:51:19.035241800
TASK START: Task{ID=190, arrivalTime=31, serviceTime=3} at queue: 16 at time: 14:51:19.035241800
TASK START: Task{ID=350, arrivalTime=31, serviceTime=3} at queue: 2 at time: 14:51:19.035241800
TASK START: Task{ID=259, arrivalTime=31, serviceTime=4} at queue: 18 at time: 14:51:19.035241800
TASK END: Task{ID=911, arrivalTime=29, serviceTime=4} at queue: 9 at time: 14:51:19.051198900
TASK START: Task{ID=591, arrivalTime=31, serviceTime=7} at queue: 9 at time: 14:51:19.051198900
Time = 70
TASK END: Task{ID=761, arrivalTime=27, serviceTime=7} at queue: 5 at time: 14:51:19.082085500
TASK START: Task{ID=420, arrivalTime=31, serviceTime=5} at queue: 5 at time: 14:51:19.082085500
TASK END: Task{ID=55, arrivalTime=29, serviceTime=5} at queue: 14 at time: 14:51:20.061205800
TASK END: Task{ID=668, arrivalTime=27, serviceTime=8} at queue: 19 at time: 14:51:20.061205800
TASK START: Task{ID=674, arrivalTime=31, serviceTime=7} at queue: 14 at time: 14:51:20.061205800
TASK START: Task{ID=734, arrivalTime=31, serviceTime=3} at queue: 19 at time: 14:51:20.061205800
Time = 71
TASK END: Task{ID=694, arrivalTime=27, serviceTime=8} at queue: 0 at time: 14:51:20.092102900
TASK START: Task{ID=790, arrivalTime=31, serviceTime=5} at queue: 0 at time: 14:51:20.092102900
Time = 72
TASK END: Task{ID=724, arrivalTime=28, serviceTime=6} at queue: 12 at time: 14:51:21.086678800
TASK START: Task{ID=796, arrivalTime=31, serviceTime=5} at queue: 12 at time: 14:51:21.086678800
TASK END: Task{ID=324, arrivalTime=29, serviceTime=7} at queue: 17 at time: 14:51:22.050941600
TASK END: Task{ID=350, arrivalTime=31, serviceTime=3} at queue: 2 at time: 14:51:22.050941600
TASK START: Task{ID=24, arrivalTime=32, serviceTime=5} at queue: 17 at time: 14:51:22.050941600
TASK START: Task{ID=318, arrivalTime=32, serviceTime=6} at queue: 2 at time: 14:51:22.050941600
TASK END: Task{ID=190, arrivalTime=31, serviceTime=3} at queue: 16 at time: 14:51:22.066886400
TASK START: Task{ID=799, arrivalTime=31, serviceTime=4} at queue: 16 at time: 14:51:22.066886400
TASK END: Task{ID=116, arrivalTime=30, serviceTime=5} at queue: 1 at time: 14:51:22.082834200
TASK START: Task{ID=93, arrivalTime=32, serviceTime=7} at queue: 1 at time: 14:51:22.082834200
Time = 73
TASK END: Task{ID=282, arrivalTime=30, serviceTime=5} at queue: 10 at time: 14:51:22.098780600
TASK START: Task{ID=744, arrivalTime=32, serviceTime=5} at queue: 10 at time: 14:51:22.098780600
TASK END: Task{ID=978, arrivalTime=29, serviceTime=6} at queue: 3 at time: 14:51:22.130312800
TASK START: Task{ID=655, arrivalTime=32, serviceTime=7} at queue: 3 at time: 14:51:22.130312800
TASK END: Task{ID=259, arrivalTime=31, serviceTime=4} at queue: 18 at time: 14:51:23.075816900
TASK START: Task{ID=957, arrivalTime=32, serviceTime=4} at queue: 18 at time: 14:51:23.075816900
TASK END: Task{ID=734, arrivalTime=31, serviceTime=3} at queue: 19 at time: 14:51:23.091756400
TASK START: Task{ID=962, arrivalTime=32, serviceTime=4} at queue: 19 at time: 14:51:23.091756400
TASK END: Task{ID=877, arrivalTime=29, serviceTime=8} at queue: 6 at time: 14:51:23.107769100
Time = 74
TASK START: Task{ID=154, arrivalTime=33, serviceTime=6} at queue: 6 at time: 14:51:23.107769100
TASK END: Task{ID=404, arrivalTime=30, serviceTime=6} at queue: 15 at time: 14:51:24.088843600
TASK START: Task{ID=159, arrivalTime=33, serviceTime=3} at queue: 15 at time: 14:51:24.088843600
Time = 75
TASK END: Task{ID=420, arrivalTime=31, serviceTime=5} at queue: 5 at time: 14:51:24.136280200
TASK START: Task{ID=225, arrivalTime=33, serviceTime=8} at queue: 5 at time: 14:51:24.136280200
TASK END: Task{ID=201, arrivalTime=30, serviceTime=8} at queue: 8 at time: 14:51:25.067002
TASK START: Task{ID=762, arrivalTime=33, serviceTime=8} at queue: 8 at time: 14:51:25.067002
Time = 76
TASK END: Task{ID=790, arrivalTime=31, serviceTime=5} at queue: 0 at time: 14:51:25.146385100
TASK START: Task{ID=467, arrivalTime=33, serviceTime=3} at queue: 0 at time: 14:51:25.146385100
TASK END: Task{ID=143, arrivalTime=30, serviceTime=8} at queue: 7 at time: 14:51:25.162330400
TASK START: Task{ID=725, arrivalTime=33, serviceTime=4} at queue: 7 at time: 14:51:25.162330400
TASK END: Task{ID=638, arrivalTime=30, serviceTime=8} at queue: 4 at time: 14:51:26.095965600
TASK END: Task{ID=349, arrivalTime=30, serviceTime=8} at queue: 11 at time: 14:51:26.095965600
TASK START: Task{ID=69, arrivalTime=34, serviceTime=5} at queue: 4 at time: 14:51:26.095965600
TASK START: Task{ID=825, arrivalTime=33, serviceTime=6} at queue: 11 at time: 14:51:26.095965600
TASK END: Task{ID=799, arrivalTime=31, serviceTime=4} at queue: 16 at time: 14:51:26.110916100
TASK START: Task{ID=990, arrivalTime=33, serviceTime=6} at queue: 16 at time: 14:51:26.110916100
TASK END: Task{ID=591, arrivalTime=31, serviceTime=7} at queue: 9 at time: 14:51:26.125901100
TASK START: Task{ID=122, arrivalTime=34, serviceTime=7} at queue: 9 at time: 14:51:26.125901100
Time = 77
TASK END: Task{ID=796, arrivalTime=31, serviceTime=5} at queue: 12 at time: 14:51:26.141452200
TASK START: Task{ID=866, arrivalTime=33, serviceTime=3} at queue: 12 at time: 14:51:26.141452200
TASK END: Task{ID=24, arrivalTime=32, serviceTime=5} at queue: 17 at time: 14:51:27.096853100
TASK START: Task{ID=330, arrivalTime=34, serviceTime=5} at queue: 17 at time: 14:51:27.096853100
TASK END: Task{ID=159, arrivalTime=33, serviceTime=3} at queue: 15 at time: 14:51:27.119823100
TASK END: Task{ID=957, arrivalTime=32, serviceTime=4} at queue: 18 at time: 14:51:27.119823100
TASK START: Task{ID=412, arrivalTime=34, serviceTime=7} at queue: 18 at time: 14:51:27.119823100
TASK END: Task{ID=674, arrivalTime=31, serviceTime=7} at queue: 14 at time: 14:51:27.119823100
TASK END: Task{ID=777, arrivalTime=30, serviceTime=8} at queue: 13 at time: 14:51:27.119823100
TASK START: Task{ID=276, arrivalTime=34, serviceTime=7} at queue: 14 at time: 14:51:27.119823100
TASK START: Task{ID=329, arrivalTime=34, serviceTime=7} at queue: 15 at time: 14:51:27.119823100
TASK START: Task{ID=218, arrivalTime=34, serviceTime=5} at queue: 13 at time: 14:51:27.119823100
TASK END: Task{ID=962, arrivalTime=32, serviceTime=4} at queue: 19 at time: 14:51:27.135360400
TASK START: Task{ID=486, arrivalTime=34, serviceTime=3} at queue: 19 at time: 14:51:27.135360400
TASK END: Task{ID=744, arrivalTime=32, serviceTime=5} at queue: 10 at time: 14:51:27.151308300
Time = 78
TASK START: Task{ID=581, arrivalTime=34, serviceTime=7} at queue: 10 at time: 14:51:27.151308300
TASK END: Task{ID=318, arrivalTime=32, serviceTime=6} at queue: 2 at time: 14:51:28.097868800
TASK START: Task{ID=775, arrivalTime=34, serviceTime=7} at queue: 2 at time: 14:51:28.097868800
